header_seq,header_stamp,header_frame_id,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w
120188,1756792692.6956184,world,-0.10080446302890778,-0.26602110266685486,1.1785160303115845,6.723403930664062e-05,0.0033837738446891308,0.0006176516180858016,0.9999940395355225
120189,1756792692.698589,world,-0.10082147270441055,-0.2659919857978821,1.178497314453125,5.137920379638672e-05,0.0034171375446021557,0.0006224191747605801,0.9999939203262329
120190,1756792692.7014573,world,-0.10084795951843262,-0.26605212688446045,1.1784955263137817,-2.682209014892578e-07,0.003394992556422949,0.0005413581384345889,0.9999940395355225
120191,1756792692.7040112,world,-0.10082045197486877,-0.2659733295440674,1.1785171031951904,-4.297494888305664e-05,0.003422437934204936,0.0006367249879986048,0.9999939799308777
120192,1756792692.7068105,world,-0.10083488374948502,-0.2660183906555176,1.1784868240356445,-5.5730342864990234e-05,0.0034102131612598896,0.0005556639516726136,0.9999940991401672
120193,1756792692.7095654,world,-0.1008085310459137,-0.26596328616142273,1.178521752357483,-7.858872413635254e-05,0.0033840073738247156,0.0007196946535259485,0.9999940395355225
120194,1756792692.7122118,world,-0.10086330026388168,-0.2660331130027771,1.178455114364624,-2.9712915420532227e-05,0.0034138166811317205,0.0005432649049907923,0.9999940395355225
120195,1756792692.7150064,world,-0.10082327574491501,-0.2660008370876312,1.1785029172897339,-0.00010201334953308105,0.0033508851192891598,0.0006844095187261701,0.999994158744812
120196,1756792692.7178087,world,-0.10086037218570709,-0.266020804643631,1.178458333015442,-9.721517562866211e-05,0.0034045749343931675,0.0005852268077433109,0.9999940991401672
120197,1756792692.7205465,world,-0.10083697736263275,-0.266030877828598,1.1784963607788086,-0.0001564323902130127,0.0033489635679870844,0.000655800336971879,0.999994158744812
