header_seq,header_stamp,header_frame_id,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w
98494,1756139542.4427023,world,0.10447271168231964,0.27151134610176086,0.15749284625053406,0.01388213038444519,0.013479143381118774,0.5972386598587036,0.8018300533294678
98495,1756139542.4450786,world,0.104530930519104,0.27149996161460876,0.15767347812652588,0.01377880573272705,0.013133347034454346,0.5972608923912048,0.8018211126327515
98496,1756139542.4480064,world,0.10461859405040741,0.2714909017086029,0.15790513157844543,0.013677000999450684,0.012809991836547852,0.597240686416626,0.8018431067466736
98497,1756139542.4509356,world,0.10469043999910355,0.2714667022228241,0.1580902338027954,0.01350247859954834,0.012488484382629395,0.5972386002540588,0.8018527626991272
98498,1756139542.4534729,world,0.10477779805660248,0.27146121859550476,0.15829694271087646,0.013348877429962158,0.012129336595535278,0.5972105264663696,0.8018816709518433
98499,1756139542.4563706,world,0.1048598438501358,0.2714456617832184,0.15849223732948303,0.013227760791778564,0.011767745018005371,0.597195565700531,0.8019002079963684
98500,1756139542.4592893,world,0.10495883226394653,0.27143749594688416,0.15869265794754028,0.013124674558639526,0.01144266128540039,0.5971781611442566,0.8019195795059204
98501,1756139542.4618585,world,0.10504798591136932,0.271415114402771,0.15883934497833252,0.013000816106796265,0.01110956072807312,0.5971513986587524,0.8019462823867798
98502,1756139542.4646914,world,0.10514336824417114,0.27139517664909363,0.15900221467018127,0.012879371643066406,0.0107174813747406,0.5971261262893677,0.8019722700119019
98503,1756139542.4674637,world,0.10523810982704163,0.2713701128959656,0.15914499759674072,0.012719988822937012,0.010337352752685547,0.5970854759216309,0.802010178565979
98504,1756139542.4701595,world,0.10532525181770325,0.27134233713150024,0.15931588411331177,0.012578517198562622,0.009930998086929321,0.5970594882965088,0.8020368814468384
98505,1756139542.473306,world,0.10542210936546326,0.2713187634944916,0.15944117307662964,0.012408524751663208,0.009548813104629517,0.5970443487167358,0.8020554780960083
98506,1756139542.4758067,world,0.10552948713302612,0.2713044285774231,0.15956275165081024,0.012246906757354736,0.009106546640396118,0.5970453023910522,0.8020623922348022
98507,1756139542.4786363,world,0.10560794919729233,0.27130115032196045,0.15964815020561218,0.012124955654144287,0.008742928504943848,0.597015380859375,0.802090585231781
98508,1756139542.4816694,world,0.10572408139705658,0.27127572894096375,0.15977497398853302,0.011943161487579346,0.008383721113204956,0.5970038175582886,0.8021056652069092
98509,1756139542.4840968,world,0.10580718517303467,0.2712571620941162,0.1598752737045288,0.011772692203521729,0.008041977882385254,0.5969932675361633,0.8021194934844971
98510,1756139542.4868536,world,0.10590490698814392,0.2712242007255554,0.15996569395065308,0.011594057083129883,0.007720649242401123,0.5969653725624084,0.8021460175514221
98511,1756139542.4897487,world,0.10597311705350876,0.2711913585662842,0.15999652445316315,0.011390268802642822,0.007449418306350708,0.5969253778457642,0.8021813035011292
98512,1756139542.492424,world,0.10607393085956573,0.27116110920906067,0.16001316905021667,0.0112551748752594,0.007155299186706543,0.5968881845474243,0.8022135496139526
98513,1756139542.4952745,world,0.10616329312324524,0.2711620330810547,0.1599787175655365,0.011150568723678589,0.006794184446334839,0.5969146490097046,0.8021984100341797
98514,1756139542.498065,world,0.1062638908624649,0.2711469829082489,0.15995213389396667,0.010994106531143188,0.006525158882141113,0.5968693494796753,0.8022365570068359
98515,1756139542.5007153,world,0.10634725540876389,0.2710983157157898,0.15987059473991394,0.010706037282943726,0.006298065185546875,0.5968550443649292,0.8022528886795044
98516,1756139542.5036528,world,0.10642624646425247,0.2710714340209961,0.15975987911224365,0.010563045740127563,0.006114542484283447,0.5968220233917236,0.8022807836532593
98517,1756139542.5064702,world,0.1065119057893753,0.27104365825653076,0.1595757156610489,0.010465770959854126,0.0059395432472229,0.5967547297477722,0.8023333549499512
98518,1756139542.5091562,world,0.10658256709575653,0.2710091173648834,0.1593310385942459,0.01035657525062561,0.005723685026168823,0.5967960357666016,0.8023056983947754
98519,1756139542.5119047,world,0.1066313087940216,0.27095887064933777,0.15899619460105896,0.010209321975708008,0.005499929189682007,0.5968917608261108,0.8022379279136658
98520,1756139542.5146444,world,0.10670022666454315,0.27092623710632324,0.1586298644542694,0.010029852390289307,0.005315840244293213,0.59689861536026,0.8022363185882568
98521,1756139542.5173805,world,0.10675574839115143,0.27088463306427,0.15823349356651306,0.009876132011413574,0.005155771970748901,0.5969387292861938,0.8022094964981079
98522,1756139542.5202656,world,0.10680146515369415,0.27083924412727356,0.15774361789226532,0.00986817479133606,0.00498393177986145,0.5969841480255127,0.802176833152771
98523,1756139542.5230703,world,0.10683971643447876,0.27081966400146484,0.15720586478710175,0.009901642799377441,0.004868596792221069,0.5968955755233765,0.8022430539131165
98524,1756139542.5258322,world,0.1069081574678421,0.2707735300064087,0.15658575296401978,0.00991523265838623,0.004766911268234253,0.5968854427337646,0.8022510409355164
98525,1756139542.5285263,world,0.1069953441619873,0.27073249220848083,0.15586784482002258,0.009995073080062866,0.004685133695602417,0.5968737602233887,0.8022592067718506
98526,1756139542.5313814,world,0.10707077383995056,0.2706867754459381,0.15509437024593353,0.009992718696594238,0.004549354314804077,0.5968465805053711,0.8022803068161011
98527,1756139542.5341094,world,0.10714220255613327,0.2706645429134369,0.15430909395217896,0.009942054748535156,0.004419088363647461,0.5968809723854065,0.8022561073303223
98528,1756139542.5368881,world,0.10720688104629517,0.270664781332016,0.15349096059799194,0.009909778833389282,0.004322558641433716,0.5968736410140991,0.8022623062133789
98529,1756139542.5395882,world,0.10726770758628845,0.2706383764743805,0.15261845290660858,0.009805917739868164,0.004172980785369873,0.596893846988678,0.8022494316101074
98530,1756139542.5423646,world,0.10729586333036423,0.27059322595596313,0.15166738629341125,0.009687960147857666,0.004064589738845825,0.5969887971878052,0.8021807074546814
98531,1756139542.545224,world,0.10737255215644836,0.27054324746131897,0.1506078541278839,0.009750694036483765,0.0039775073528289795,0.5969772338867188,0.8021891117095947
98532,1756139542.5480287,world,0.10740963369607925,0.2705009877681732,0.14944101870059967,0.009956777095794678,0.0039088428020477295,0.5969023704528809,0.8022425770759583
98533,1756139542.5508847,world,0.10741305351257324,0.2704760432243347,0.1482003927230835,0.01010143756866455,0.0038800835609436035,0.5968992710113525,0.802243173122406
98534,1756139542.5536578,world,0.10748535394668579,0.27044087648391724,0.14695757627487183,0.010087907314300537,0.003877311944961548,0.5968599319458008,0.802272617816925
98535,1756139542.5563266,world,0.10754479467868805,0.270419716835022,0.14569389820098877,0.009934604167938232,0.0037737786769866943,0.5969369411468506,0.8022179007530212
98536,1756139542.5591388,world,0.10759352147579193,0.27039721608161926,0.1443716585636139,0.009885013103485107,0.003687441349029541,0.5970122814178467,0.8021627068519592
98537,1756139542.5618396,world,0.10761915892362595,0.2703435719013214,0.14293864369392395,0.010159522294998169,0.0036659538745880127,0.5969866514205933,0.8021785020828247
98538,1756139542.5645912,world,0.10762453079223633,0.2703235447406769,0.14140330255031586,0.010503888130187988,0.0035744011402130127,0.5969822406768799,0.8021777272224426
98539,1756139542.5675514,world,0.10761618614196777,0.2703199088573456,0.13988392055034637,0.01064831018447876,0.003560870885848999,0.5969661474227905,0.8021878004074097
98540,1756139542.570131,world,0.10760944336652756,0.2703426778316498,0.13839542865753174,0.010811954736709595,0.003503084182739258,0.5970109701156616,0.8021525144577026
